"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cdk12",0.000101439579576681,0.217957925284895,0.307,0.215,1,"EPO_nonresponsive","Cdk12"
"Lonp2",0.000102134813667939,0.167360765668611,0.176,0.095,1,"EPO_nonresponsive","Lonp2"
"Golga4",0.000103216408849593,0.179733947040769,0.314,0.203,1,"EPO_nonresponsive","Golga4"
"F11r",0.000104127137205163,0.215530329568584,0.367,0.256,1,"EPO_nonresponsive","F11r"
"Helz",0.000107130633696032,0.166462555748643,0.247,0.142,1,"EPO_nonresponsive","Helz"
"Ptms",0.000107308749187702,0.194600452374522,0.484,0.37,1,"EPO_nonresponsive","Ptms"
"Ptprcap",0.000115096453369874,0.148640855273291,0.822,0.737,1,"EPO_nonresponsive","Ptprcap"
"Trim30a",0.000116027264149927,0.193904191805992,0.241,0.149,1,"EPO_nonresponsive","Trim30a"
"Rnf20",0.000117118726017134,0.184048975196799,0.233,0.146,1,"EPO_nonresponsive","Rnf20"
"Sh2b3",0.000118779381311646,0.196531998845423,0.185,0.108,1,"EPO_nonresponsive","Sh2b3"
"Rnf19b",0.000122798434309803,0.134574279296376,0.105,0.044,1,"EPO_nonresponsive","Rnf19b"
"Cct4",0.00012665328461113,0.145470565654473,0.803,0.722,1,"EPO_nonresponsive","Cct4"
"Ogfrl1",0.000131401426360751,0.192968992843643,0.636,0.538,1,"EPO_nonresponsive","Ogfrl1"
"Ccnd3",0.000132721327811821,0.197910058695731,0.719,0.646,1,"EPO_nonresponsive","Ccnd3"
"Brd2",0.000135316529877776,0.204609198541228,0.454,0.345,1,"EPO_nonresponsive","Brd2"
"Wdr26",0.000137473602259309,0.214767092934996,0.581,0.484,1,"EPO_nonresponsive","Wdr26"
"Zfp608",0.000137722339184207,0.224006858807035,0.279,0.19,1,"EPO_nonresponsive","Zfp608"
"Ccdc97",0.000140022392470464,0.141703422697774,0.127,0.06,1,"EPO_nonresponsive","Ccdc97"
"Xiap",0.000141143485547061,0.197135175769553,0.331,0.234,1,"EPO_nonresponsive","Xiap"
"Ndrg2",0.000143582369860033,0.148671678309173,0.139,0.063,1,"EPO_nonresponsive","Ndrg2"
"Rcc2",0.000154383778191526,0.196250833329966,0.629,0.547,1,"EPO_nonresponsive","Rcc2"
"Sbf1",0.000155757835063287,0.155257781063585,0.167,0.079,1,"EPO_nonresponsive","Sbf1"
"Eif4b",0.000157845416063668,0.202779269311829,0.668,0.592,1,"EPO_nonresponsive","Eif4b"
"Pik3cg",0.000157970378948153,0.17775675362701,0.237,0.142,1,"EPO_nonresponsive","Pik3cg"
"Chd4",0.000159022916605799,0.204286749841474,0.646,0.563,1,"EPO_nonresponsive","Chd4"
"Ubr4",0.000159303755996304,0.165130105608504,0.236,0.146,1,"EPO_nonresponsive","Ubr4"
"Rnf167",0.000159883776961682,0.19645426591769,0.352,0.25,1,"EPO_nonresponsive","Rnf167"
"Klf6",0.000161392346155216,0.211621426711401,0.24,0.152,1,"EPO_nonresponsive","Klf6"
"Prkcd",0.00016481155077792,0.193549209225271,0.233,0.142,1,"EPO_nonresponsive","Prkcd"
"H2-K1",0.000172951995999263,0.16308171012455,0.976,0.972,1,"EPO_nonresponsive","H2-K1"
"Clint1",0.000177826259071429,0.192851674086841,0.375,0.266,1,"EPO_nonresponsive","Clint1"
"P2rx4",0.000180336515793055,0.182127481589073,0.226,0.123,1,"EPO_nonresponsive","P2rx4"
"Zfp408",0.000182125743842433,0.142573063219052,0.133,0.066,1,"EPO_nonresponsive","Zfp408"
"Vrk3",0.000183813310229675,0.197535166117621,0.323,0.228,1,"EPO_nonresponsive","Vrk3"
"Uba6",0.000186253670958428,0.174614594354249,0.19,0.101,1,"EPO_nonresponsive","Uba6"
"Man1a",0.000195361068395313,0.19671384258507,0.246,0.158,1,"EPO_nonresponsive","Man1a"
"Kxd1",0.000196143203909883,0.207171447042081,0.499,0.405,1,"EPO_nonresponsive","Kxd1"
"Phf3",0.000197686037341889,0.183067561624704,0.455,0.348,1,"EPO_nonresponsive","Phf3"
"Chd3",0.000201140022244512,0.233324898927698,0.259,0.184,1,"EPO_nonresponsive","Chd3"
"Gcnt2",0.000206148442485775,0.202699882966443,0.517,0.418,1,"EPO_nonresponsive","Gcnt2"
"Ehbp1l1",0.000207094819655421,0.16996502724578,0.205,0.117,1,"EPO_nonresponsive","Ehbp1l1"
"Selm",0.000209168515717812,0.205691562178428,0.361,0.256,1,"EPO_nonresponsive","Selm"
"Itpkb",0.000209709297238583,0.151832976276457,0.142,0.07,1,"EPO_nonresponsive","Itpkb"
"Srsf9",0.000209914648800295,0.17698187136478,0.486,0.386,1,"EPO_nonresponsive","Srsf9"
"Bbx",0.000211166182755002,0.194100058984201,0.403,0.297,1,"EPO_nonresponsive","Bbx"
"Ube2f",0.000212670374789716,0.189840102816036,0.283,0.19,1,"EPO_nonresponsive","Ube2f"
"Cd63",0.000214092871786961,0.168594060599776,0.941,0.915,1,"EPO_nonresponsive","Cd63"
"Psap",0.000214645306850331,0.190095638100473,0.523,0.408,1,"EPO_nonresponsive","Psap"
"Ly6a",0.000216986627134511,0.349943977162211,0.657,0.611,1,"EPO_nonresponsive","Ly6a"
"Eva1b",0.000217481485722928,0.199231892352131,0.249,0.158,1,"EPO_nonresponsive","Eva1b"
"Epb41",0.000219549515056325,0.158253765590834,0.22,0.133,1,"EPO_nonresponsive","Epb41"
"Selk",0.000224286055093769,0.192050390955751,0.9,0.886,1,"EPO_nonresponsive","Selk"
"Trim47",0.000224496679956463,0.234582665238702,0.374,0.275,1,"EPO_nonresponsive","Trim47"
"Lcp1",0.000225367067307333,0.186436320947134,0.67,0.576,1,"EPO_nonresponsive","Lcp1"
"Pnisr",0.000228247166340065,0.210368405977108,0.739,0.671,1,"EPO_nonresponsive","Pnisr"
"Dnttip1",0.000232005413421507,0.141000234202203,0.179,0.098,1,"EPO_nonresponsive","Dnttip1"
"Mycbp2",0.000232857770052762,0.157738813377038,0.527,0.415,1,"EPO_nonresponsive","Mycbp2"
"Ltb",0.000236019962879835,0.272302402936933,0.219,0.146,1,"EPO_nonresponsive","Ltb"
"Kcmf1",0.000238989109554133,0.16365737085584,0.223,0.133,1,"EPO_nonresponsive","Kcmf1"
"Ccnd2",0.000246067520784107,0.213031737336123,0.795,0.753,1,"EPO_nonresponsive","Ccnd2"
"Rmnd5a",0.000250051275619985,0.141933390148805,0.193,0.098,1,"EPO_nonresponsive","Rmnd5a"
"Ubr2",0.000252666400399112,0.1715673737399,0.252,0.161,1,"EPO_nonresponsive","Ubr2"
"Ldb1",0.000254015750409539,0.180518797559172,0.328,0.218,1,"EPO_nonresponsive","Ldb1"
"Irf2bp1",0.000255216792761369,0.159057517553753,0.226,0.139,1,"EPO_nonresponsive","Irf2bp1"
"Tusc1",0.000262691200342398,0.135954677077376,0.122,0.057,1,"EPO_nonresponsive","Tusc1"
"Crebzf",0.000270956635401056,0.14377529959864,0.15,0.07,1,"EPO_nonresponsive","Crebzf"
"Git2",0.000275358441683619,0.195847164099696,0.542,0.449,1,"EPO_nonresponsive","Git2"
"Hbp1",0.000275803898124775,0.178069647061786,0.172,0.101,1,"EPO_nonresponsive","Hbp1"
"Lztfl1",0.000279441721838238,0.198012689148954,0.255,0.174,1,"EPO_nonresponsive","Lztfl1"
"Mtss1",0.000279557157852259,0.118288877235783,0.102,0.038,1,"EPO_nonresponsive","Mtss1"
"Ppp2ca",0.00028015056299259,0.21321989014174,0.42,0.335,1,"EPO_nonresponsive","Ppp2ca"
"Por",0.000296454461445515,0.181366792333757,0.353,0.256,1,"EPO_nonresponsive","Por"
"Nrd1",0.000297897639205243,0.164476057218622,0.335,0.231,1,"EPO_nonresponsive","Nrd1"
"Arhgap17",0.000300138712624813,0.177272620214217,0.237,0.155,1,"EPO_nonresponsive","Arhgap17"
"Erf",0.000311760046854781,0.188417624014461,0.234,0.155,1,"EPO_nonresponsive","Erf"
"Ago1",0.000315291413836341,0.134088763358851,0.198,0.104,1,"EPO_nonresponsive","Ago1"
"Wbp2",0.000318556057252326,0.188104989287291,0.423,0.329,1,"EPO_nonresponsive","Wbp2"
"Slc2a3",0.000319794029677013,0.165974106108044,0.179,0.101,1,"EPO_nonresponsive","Slc2a3"
"Asph",0.000324408490116259,0.184565379816099,0.255,0.168,1,"EPO_nonresponsive","Asph"
"Chd6",0.000339495078886777,0.162916610014371,0.25,0.152,1,"EPO_nonresponsive","Chd6"
"Map2k7",0.000343249479692063,0.156483730315752,0.157,0.092,1,"EPO_nonresponsive","Map2k7"
"Itga4",0.00035158740568805,0.186934776003509,0.246,0.168,1,"EPO_nonresponsive","Itga4"
"Nfatc2",0.000367743978319398,0.145110061504643,0.168,0.089,1,"EPO_nonresponsive","Nfatc2"
"Csnk1a1",0.000371502328290114,0.145732758024523,0.729,0.639,1,"EPO_nonresponsive","Csnk1a1"
"Abcc1",0.000372416722248638,0.189484150676427,0.317,0.222,1,"EPO_nonresponsive","Abcc1"
"Lst1",0.000372963926264045,0.241474801745445,0.581,0.494,1,"EPO_nonresponsive","Lst1"
"Bri3",0.000376503907482613,0.175410001956227,0.78,0.715,1,"EPO_nonresponsive","Bri3"
"Gng11",0.000382460662806042,0.199299518730307,0.658,0.579,1,"EPO_nonresponsive","Gng11"
"Ahnak",0.000384040998111232,0.155013848595216,0.112,0.047,1,"EPO_nonresponsive","Ahnak"
"Ube2r2",0.000402932639561739,0.175554016358102,0.502,0.396,1,"EPO_nonresponsive","Ube2r2"
"Setd7",0.00040352138545274,0.155549831191928,0.231,0.136,1,"EPO_nonresponsive","Setd7"
"Krt18",0.000404777170528153,0.239820797773792,0.487,0.405,1,"EPO_nonresponsive","Krt18"
"Camk1",0.000406066588134615,0.211514019153493,0.4,0.32,1,"EPO_nonresponsive","Camk1"
"Ube3b",0.000410786897091668,0.11348707004565,0.112,0.054,1,"EPO_nonresponsive","Ube3b"
"Rit1",0.000415493502227882,0.178658201723778,0.216,0.146,1,"EPO_nonresponsive","Rit1"
"Arpc1b",0.00042214785339956,0.112296157174354,0.987,0.981,1,"EPO_nonresponsive","Arpc1b"
"Coro1b",0.000426635772974936,0.191076447015417,0.445,0.364,1,"EPO_nonresponsive","Coro1b"
"Atp6v1b2",0.000444050703757812,0.18705639120474,0.255,0.171,1,"EPO_nonresponsive","Atp6v1b2"
"Spi1",0.000449827344112299,0.217024910605772,0.548,0.462,1,"EPO_nonresponsive","Spi1"
"Wnk1",0.000454202377774707,0.160891407884978,0.506,0.389,1,"EPO_nonresponsive","Wnk1"
"Gramd1a",0.000468830984148938,0.194712047491937,0.258,0.177,1,"EPO_nonresponsive","Gramd1a"
"Wbp1l",0.000473953813693314,0.19692776834394,0.458,0.373,1,"EPO_nonresponsive","Wbp1l"
"Sertad2",0.000479097964535585,0.168026016550628,0.245,0.155,1,"EPO_nonresponsive","Sertad2"
"Uba1",0.000484173492598902,0.157458410820441,0.418,0.304,1,"EPO_nonresponsive","Uba1"
"Cat",0.000489601267921189,0.193575746055526,0.367,0.285,1,"EPO_nonresponsive","Cat"
"Selo",0.000493763061826741,0.138392122285854,0.129,0.066,1,"EPO_nonresponsive","Selo"
"Klf9",0.000497111327589157,0.176507742598798,0.168,0.101,1,"EPO_nonresponsive","Klf9"
"Amer1",0.00051747920463379,0.146619080759589,0.165,0.092,1,"EPO_nonresponsive","Amer1"
"Ppme1",0.000519467511374755,0.153049890488439,0.189,0.114,1,"EPO_nonresponsive","Ppme1"
"Tbcel",0.000528055762674723,0.13711840856154,0.148,0.076,1,"EPO_nonresponsive","Tbcel"
"St3gal2",0.000536742985047446,0.142671095855198,0.104,0.044,1,"EPO_nonresponsive","St3gal2"
"Drap1",0.000538691100182516,0.195044183183712,0.592,0.516,1,"EPO_nonresponsive","Drap1"
"Pafah1b1",0.000558545341128178,0.163649064773072,0.583,0.478,1,"EPO_nonresponsive","Pafah1b1"
"Cwf19l2",0.000568893828909407,0.151685325408693,0.208,0.127,1,"EPO_nonresponsive","Cwf19l2"
"Atp6v0d1",0.000569836965636553,0.165720129724052,0.398,0.291,1,"EPO_nonresponsive","Atp6v0d1"
"Lfng",0.000571360988180497,0.128466769845728,0.105,0.054,1,"EPO_nonresponsive","Lfng"
"Clasp1",0.000587938112599956,0.16778534966894,0.27,0.177,1,"EPO_nonresponsive","Clasp1"
"Cers4",0.000588779802179817,0.189134396145024,0.337,0.25,1,"EPO_nonresponsive","Cers4"
"Pabpc1",0.000594522873737761,0.101784624593575,0.997,0.997,1,"EPO_nonresponsive","Pabpc1"
"Basp1",0.000598401735361843,0.158313100990973,0.176,0.098,1,"EPO_nonresponsive","Basp1"
"Zbtb7a",0.000600726109877364,0.17481142639468,0.638,0.563,1,"EPO_nonresponsive","Zbtb7a"
"Lyl1",0.000600731393354989,0.191045708086313,0.703,0.62,1,"EPO_nonresponsive","Lyl1"
"Nelfb",0.000606536348767866,0.144382562503187,0.33,0.228,1,"EPO_nonresponsive","Nelfb"
"Gatad2b",0.000607060453273606,0.166792246669647,0.404,0.307,1,"EPO_nonresponsive","Gatad2b"
"Ier5",0.000611479607938193,0.18816402423201,0.234,0.155,1,"EPO_nonresponsive","Ier5"
"Sp100",0.000614836324662653,0.133605044239051,0.234,0.133,1,"EPO_nonresponsive","Sp100"
"Atg7",0.000617978125712895,0.131612044963105,0.116,0.063,1,"EPO_nonresponsive","Atg7"
"Cuedc1",0.00062317666860906,0.169746773147439,0.307,0.206,1,"EPO_nonresponsive","Cuedc1"
"Gon4l",0.000626849151644054,0.164150144256727,0.277,0.187,1,"EPO_nonresponsive","Gon4l"
"Sepp1",0.000628073931794693,0.187231730170527,0.44,0.348,1,"EPO_nonresponsive","Sepp1"
"Ylpm1",0.000632138048509936,0.138764194755774,0.217,0.133,1,"EPO_nonresponsive","Ylpm1"
"Fam102b",0.000637702617828565,0.12226105089788,0.114,0.054,1,"EPO_nonresponsive","Fam102b"
"Snap23",0.000654522770858285,0.182609156251312,0.288,0.206,1,"EPO_nonresponsive","Snap23"
"Csk",0.000660376724343957,0.147993237634846,0.572,0.468,1,"EPO_nonresponsive","Csk"
"Ncor2",0.000661998533040615,0.169698628588718,0.252,0.174,1,"EPO_nonresponsive","Ncor2"
"Snrnp200",0.000671589154859644,0.154743365950882,0.189,0.12,1,"EPO_nonresponsive","Snrnp200"
"Hist1h2bc",0.000678291398441402,0.321320546844244,0.133,0.073,1,"EPO_nonresponsive","Hist1h2bc"
"Cenpb",0.000684858183909874,0.139710486040954,0.208,0.12,1,"EPO_nonresponsive","Cenpb"
"Elf4",0.000692167263272614,0.145203274129589,0.177,0.104,1,"EPO_nonresponsive","Elf4"
"Zfp467",0.000703026647496562,0.195015462560393,0.198,0.12,1,"EPO_nonresponsive","Zfp467"
"Eif3i",0.000705194300214089,0.161199599698405,0.84,0.81,1,"EPO_nonresponsive","Eif3i"
"Tie1",0.000721608619136011,0.153306947975454,0.271,0.174,1,"EPO_nonresponsive","Tie1"
"Gtpbp2",0.000727561521976907,0.186847824835213,0.38,0.294,1,"EPO_nonresponsive","Gtpbp2"
"Mbp",0.00074037173430225,0.145968078539183,0.182,0.101,1,"EPO_nonresponsive","Mbp"
"Ptpn6",0.000742396884221583,0.190000826502978,0.484,0.392,1,"EPO_nonresponsive","Ptpn6"
"Igf1r",0.000760433959723307,0.187968806632913,0.291,0.209,1,"EPO_nonresponsive","Igf1r"
"Mapk3",0.000760466226739673,0.160976161471906,0.371,0.278,1,"EPO_nonresponsive","Mapk3"
"Dst",0.000785667036715216,0.148620245870432,0.113,0.054,1,"EPO_nonresponsive","Dst"
"Zzef1",0.000796584075415442,0.134252484150983,0.158,0.085,1,"EPO_nonresponsive","Zzef1"
"Tob2",0.00080404858585953,0.168090755958969,0.28,0.19,1,"EPO_nonresponsive","Tob2"
"Irf9",0.000810056456546393,0.131451814058468,0.129,0.057,1,"EPO_nonresponsive","Irf9"
"Tet3",0.000814153745037769,0.16598519095855,0.24,0.165,1,"EPO_nonresponsive","Tet3"
"Zfp36",0.00082003332879346,0.141047939594648,0.103,0.054,1,"EPO_nonresponsive","Zfp36"
"Ppt1",0.000822896815835878,0.15191194430894,0.352,0.259,1,"EPO_nonresponsive","Ppt1"
"Ptk2b",0.000836069791014171,0.179717279407001,0.298,0.203,1,"EPO_nonresponsive","Ptk2b"
"Ppp4r2",0.000838826302522031,0.158242862367522,0.272,0.19,1,"EPO_nonresponsive","Ppp4r2"
"Ino80d",0.000860370955103194,0.165316670466005,0.282,0.199,1,"EPO_nonresponsive","Ino80d"
"Neurl3",0.00086070057002374,0.194836050237274,0.491,0.399,1,"EPO_nonresponsive","Neurl3"
"Phf21a",0.000875089971246019,0.145370763583893,0.181,0.104,1,"EPO_nonresponsive","Phf21a"
"Synrg",0.000879044746731874,0.171913591735245,0.289,0.209,1,"EPO_nonresponsive","Synrg"
"Slmap",0.000880780925757676,0.146102798818869,0.205,0.127,1,"EPO_nonresponsive","Slmap"
"Sppl2a",0.000882351499542453,0.152736799708199,0.187,0.111,1,"EPO_nonresponsive","Sppl2a"
"Stk4",0.000886482747942039,0.163881009108807,0.347,0.259,1,"EPO_nonresponsive","Stk4"
"PISD",0.000916088010211917,0.18090430131372,0.672,0.582,1,"EPO_nonresponsive","PISD"
"Dhcr24",0.000923670054433206,0.167415463446969,0.333,0.244,1,"EPO_nonresponsive","Dhcr24"
"Akap9",0.00092390182373792,0.15543099085242,0.442,0.339,1,"EPO_nonresponsive","Akap9"
"Add1",0.000932306750896501,0.161663891184521,0.292,0.199,1,"EPO_nonresponsive","Add1"
"Cpsf1",0.000938885923755248,0.105117643129526,0.147,0.073,1,"EPO_nonresponsive","Cpsf1"
"Map3k11",0.000939236939410857,0.133234940742993,0.151,0.085,1,"EPO_nonresponsive","Map3k11"
"Tmem243",0.000941800097891407,0.14528590678673,0.187,0.114,1,"EPO_nonresponsive","Tmem243"
"Abcd3",0.000945732149147479,0.12570385439822,0.152,0.092,1,"EPO_nonresponsive","Abcd3"
"Gse1",0.000955682114608698,0.161048090523208,0.382,0.288,1,"EPO_nonresponsive","Gse1"
"Arfgap1",0.000962889799950692,0.135062504421156,0.134,0.073,1,"EPO_nonresponsive","Arfgap1"
"Nsf",0.000968442994941156,0.161808716012886,0.226,0.149,1,"EPO_nonresponsive","Nsf"
"Gabpa",0.000985166738256716,0.120336201121746,0.108,0.051,1,"EPO_nonresponsive","Gabpa"
"Akr1b10",0.00100365909535565,0.185641433534092,0.304,0.225,1,"EPO_nonresponsive","Akr1b10"
"Ppp1r9b",0.00100485564708545,0.160019890614028,0.252,0.168,1,"EPO_nonresponsive","Ppp1r9b"
"Pdcd6ip",0.00101415690738636,0.167578008727589,0.371,0.285,1,"EPO_nonresponsive","Pdcd6ip"
"Plekha3",0.00101616592461737,0.109716657547331,0.127,0.06,1,"EPO_nonresponsive","Plekha3"
"Ppp1r12c",0.00102106481043966,0.128169516517157,0.147,0.079,1,"EPO_nonresponsive","Ppp1r12c"
"Sh2b1",0.00102781985247302,0.151317112295648,0.229,0.149,1,"EPO_nonresponsive","Sh2b1"
"Il2rg",0.00104689951295503,0.187863307333206,0.223,0.146,1,"EPO_nonresponsive","Il2rg"
"Ccdc12",0.00105863799426687,0.120060915862032,0.799,0.725,1,"EPO_nonresponsive","Ccdc12"
"Plekho2",0.00108453402495232,0.158724922098757,0.179,0.111,1,"EPO_nonresponsive","Plekho2"
"Pygo2",0.00108535377252236,0.118711384650677,0.117,0.063,1,"EPO_nonresponsive","Pygo2"
"Zfp768",0.00109044545960538,0.134005714551976,0.134,0.073,1,"EPO_nonresponsive","Zfp768"
"Gimap6",0.00109846296521499,0.162694063131394,0.272,0.19,1,"EPO_nonresponsive","Gimap6"
"Pear1",0.00115718685016294,0.1822573207084,0.281,0.203,1,"EPO_nonresponsive","Pear1"
"Skap2",0.00118595115932027,0.186373203728142,0.566,0.491,1,"EPO_nonresponsive","Skap2"
"Rab14",0.00120803259932435,0.161374675147835,0.665,0.585,1,"EPO_nonresponsive","Rab14"
"Abca2",0.00121143357877735,0.148412095372503,0.229,0.152,1,"EPO_nonresponsive","Abca2"
"Fbxl18",0.00121231495853402,0.126350283099847,0.147,0.082,1,"EPO_nonresponsive","Fbxl18"
"Pcf11",0.00122220311582788,0.170360256515741,0.271,0.193,1,"EPO_nonresponsive","Pcf11"
"Btaf1",0.00123341458511157,0.119443292071578,0.13,0.066,1,"EPO_nonresponsive","Btaf1"
"Lrrfip2",0.00124817223883506,0.168532224409275,0.325,0.244,1,"EPO_nonresponsive","Lrrfip2"
"Kdm5a",0.00128355160788891,0.173282315914159,0.293,0.212,1,"EPO_nonresponsive","Kdm5a"
"Rnpepl1",0.00128612784507462,0.140821387511799,0.25,0.165,1,"EPO_nonresponsive","Rnpepl1"
"Ash1l",0.00130341037573365,0.164360655378821,0.438,0.342,1,"EPO_nonresponsive","Ash1l"
"Plekha2",0.00131477412776547,0.16577737590238,0.325,0.247,1,"EPO_nonresponsive","Plekha2"
"Afap1l1",0.00133031954514654,0.144136609174965,0.216,0.133,1,"EPO_nonresponsive","Afap1l1"
"Hs2st1",0.00133349346357802,0.10274335359587,0.129,0.066,1,"EPO_nonresponsive","Hs2st1"
"Znrf1",0.00134529572868417,0.175778896211934,0.487,0.396,1,"EPO_nonresponsive","Znrf1"
"Tinagl1",0.00134637225872237,0.169069053844691,0.188,0.114,1,"EPO_nonresponsive","Tinagl1"
"Rufy2",0.00134661255859523,0.132378509116968,0.116,0.06,1,"EPO_nonresponsive","Rufy2"
"Chd1",0.00135167091252976,0.179817766332013,0.455,0.377,1,"EPO_nonresponsive","Chd1"
"Erg",0.00138125164629881,0.160345269413951,0.252,0.168,1,"EPO_nonresponsive","Erg"
"Selt",0.00140906573665507,0.140810053452029,0.58,0.491,1,"EPO_nonresponsive","Selt"
"Mvp",0.00140960367384595,0.134804914136712,0.142,0.082,1,"EPO_nonresponsive","Mvp"
"Rnf216",0.00142383909345772,0.166609388849941,0.224,0.158,1,"EPO_nonresponsive","Rnf216"
"Psme4",0.0014287707283455,0.120773245125025,0.123,0.066,1,"EPO_nonresponsive","Psme4"
"Akap13",0.00144943481877535,0.12993895679256,0.789,0.709,1,"EPO_nonresponsive","Akap13"
"Gpr171",0.0014958666238312,0.207499740925463,0.25,0.18,1,"EPO_nonresponsive","Gpr171"
"Meg3",0.00150435079094766,0.353170968802592,0.103,0.054,1,"EPO_nonresponsive","Meg3"
"Grk6",0.00151425952368679,0.162717463813799,0.266,0.193,1,"EPO_nonresponsive","Grk6"
"Rnf169",0.00151831712120736,0.104439662753236,0.102,0.051,1,"EPO_nonresponsive","Rnf169"
"Mfn1",0.00153837612541567,0.107755912456903,0.107,0.057,1,"EPO_nonresponsive","Mfn1"
"Tmem164",0.00154948426096778,0.144422334043392,0.224,0.146,1,"EPO_nonresponsive","Tmem164"
"Syk",0.00155609912319177,0.158294321474915,0.307,0.215,1,"EPO_nonresponsive","Syk"
"Npepl1",0.00156178381621807,0.143920528280041,0.361,0.263,1,"EPO_nonresponsive","Npepl1"
"Kctd10",0.0015625842727856,0.16499863727482,0.252,0.174,1,"EPO_nonresponsive","Kctd10"
"Map3k2",0.00156725403549997,0.113272328423287,0.105,0.051,1,"EPO_nonresponsive","Map3k2"
"Ccdc88b",0.00157316362457247,0.123907832123547,0.114,0.066,1,"EPO_nonresponsive","Ccdc88b"
"Fam63b",0.00158629024156663,0.14126761196838,0.175,0.108,1,"EPO_nonresponsive","Fam63b"
"Mapkapk2",0.00160574701573837,0.106964847556902,0.212,0.127,1,"EPO_nonresponsive","Mapkapk2"
"Msmo1",0.00165304019741637,0.159346207945866,0.545,0.449,1,"EPO_nonresponsive","Msmo1"
"Hcfc1",0.00165412614011283,0.154656046292804,0.306,0.225,1,"EPO_nonresponsive","Hcfc1"
"Fam213a",0.0016558713716323,0.183903390380503,0.303,0.231,1,"EPO_nonresponsive","Fam213a"
"Pgd",0.00168293809624181,0.172299492032048,0.303,0.222,1,"EPO_nonresponsive","Pgd"
"Polr1c",0.00168662053996966,0.137559263798419,0.423,0.326,1,"EPO_nonresponsive","Polr1c"
"March2",0.00171332316156177,0.162029896769447,0.374,0.285,1,"EPO_nonresponsive","March2"
"Tsc22d3",0.00172135489781324,0.182476528035555,0.435,0.358,1,"EPO_nonresponsive","Tsc22d3"
"Elk3",0.00173564526211473,0.16549402745361,0.476,0.386,1,"EPO_nonresponsive","Elk3"
"Numa1",0.0017636445588119,0.170085817090524,0.349,0.263,1,"EPO_nonresponsive","Numa1"
"Ctsd",0.00179845261535383,0.201375076690013,0.768,0.706,1,"EPO_nonresponsive","Ctsd"
"Serinc1",0.00181049391822808,0.163448696235988,0.352,0.275,1,"EPO_nonresponsive","Serinc1"
"Nab1",0.00181891273932669,0.142117238904258,0.296,0.209,1,"EPO_nonresponsive","Nab1"
"Caprin1",0.00184389301209542,0.166518614222907,0.635,0.576,1,"EPO_nonresponsive","Caprin1"
"Cs",0.00185040515469496,0.130940745883279,0.353,0.256,1,"EPO_nonresponsive","Cs"
"Tsc22d1",0.00187899471442998,0.16163693626353,0.682,0.595,1,"EPO_nonresponsive","Tsc22d1"
"Sgce",0.00189456639562784,0.150768382614711,0.139,0.082,1,"EPO_nonresponsive","Sgce"
"Arhgap31",0.00193242558622338,0.145895038952466,0.143,0.079,1,"EPO_nonresponsive","Arhgap31"
"Son",0.00194724896039871,0.15545927880057,0.826,0.794,1,"EPO_nonresponsive","Son"
"Akr1b3",0.00196061465287539,0.169227144332541,0.563,0.487,1,"EPO_nonresponsive","Akr1b3"
"Cenpv",0.00196318344869262,0.100128586385307,0.106,0.057,1,"EPO_nonresponsive","Cenpv"
"Sord",0.00196514931127633,0.14012470008386,0.509,0.418,1,"EPO_nonresponsive","Sord"
"Klf3",0.00198399575958391,0.141787617650268,0.19,0.114,1,"EPO_nonresponsive","Klf3"
"Lpar6",0.00203697090316253,0.249642340819334,0.439,0.367,1,"EPO_nonresponsive","Lpar6"
"Tgfbr2",0.00203844956137871,0.123438641645365,0.182,0.108,1,"EPO_nonresponsive","Tgfbr2"
"Fam8a1",0.00208599191079364,0.106046311646938,0.108,0.054,1,"EPO_nonresponsive","Fam8a1"
"Rest",0.00213203964021585,0.141253313532146,0.369,0.272,1,"EPO_nonresponsive","Rest"
"Slc24a5",0.00215852861432878,0.164317868245068,0.256,0.177,1,"EPO_nonresponsive","Slc24a5"
"Acot11",0.00217610683571634,0.129490771190805,0.158,0.089,1,"EPO_nonresponsive","Acot11"
"Mogs",0.00219012739612913,0.139477377442646,0.222,0.152,1,"EPO_nonresponsive","Mogs"
"Taf1",0.00219854595453082,0.137912521061528,0.234,0.158,1,"EPO_nonresponsive","Taf1"
"Ncor1",0.00223558771879534,0.147170105739134,0.695,0.646,1,"EPO_nonresponsive","Ncor1"
"Unc13d",0.00226678332028549,0.165829213342708,0.342,0.259,1,"EPO_nonresponsive","Unc13d"
"Hectd1",0.00230713141361335,0.151311754056984,0.382,0.297,1,"EPO_nonresponsive","Hectd1"
"Maged2",0.00236221847922938,0.127424812382092,0.13,0.073,1,"EPO_nonresponsive","Maged2"
"Fam134a",0.00242106911334663,0.154695066428867,0.343,0.263,1,"EPO_nonresponsive","Fam134a"
"Lmo2",0.00246702612177805,0.156536225049266,0.955,0.956,1,"EPO_nonresponsive","Lmo2"
"Pou2f2",0.00246801761611993,0.182275475412997,0.153,0.101,1,"EPO_nonresponsive","Pou2f2"
"Tmem57",0.00250814769279658,0.140530673404462,0.221,0.149,1,"EPO_nonresponsive","Tmem57"
"Col4a2",0.00251247669231865,0.141687849068721,0.166,0.108,1,"EPO_nonresponsive","Col4a2"
"Pten",0.00255306023081243,0.168812082766616,0.487,0.411,1,"EPO_nonresponsive","Pten"
