"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ndufv1",0.0332350968811389,0.0584185548099969,0.431,0.396,1,"Control","Ndufv1"
"Map2k2",0.0334785956165666,0.0505393672490002,0.603,0.561,1,"Control","Map2k2"
"Vps13d",0.0335521546964605,0.0529341773790547,0.14,0.12,1,"Control","Vps13d"
"Gtf2f1",0.0339180535011638,0.0544825188940902,0.271,0.239,1,"Control","Gtf2f1"
"Nsd1",0.0340121493266694,0.06245830089939,0.36,0.326,1,"Control","Nsd1"
"Fbxo6",0.0342570999254377,0.061826159875687,0.242,0.215,1,"Control","Fbxo6"
"Eif4enif1",0.0343019079476953,0.0505446677183785,0.219,0.191,1,"Control","Eif4enif1"
"Tardbp",0.0344365573863143,0.0560420390395506,0.576,0.544,1,"Control","Tardbp"
"Prpf19",0.0346509949181667,0.0533876672730862,0.449,0.405,1,"Control","Prpf19"
"Tsnax",0.0347787349295148,0.0541680773112795,0.375,0.336,1,"Control","Tsnax"
"Nmt2",0.035359871408209,0.0506366189310691,0.427,0.387,1,"Control","Nmt2"
"Gna15",0.0358049676993718,0.050214418520821,0.475,0.433,1,"Control","Gna15"
"Tbl1x",0.0363730294586968,0.0559506045618741,0.326,0.286,1,"Control","Tbl1x"
"Atp2b4",0.0364888823181704,0.0508564827353519,0.359,0.315,1,"Control","Atp2b4"
"Fam69a",0.0366266056074912,0.0528085463893362,0.264,0.229,1,"Control","Fam69a"
"Bzw1",0.0375132585864563,0.0552806414715796,0.637,0.602,1,"Control","Bzw1"
"Fam65a",0.0376647524637542,0.0607070822693211,0.368,0.332,1,"Control","Fam65a"
"Eif2b4",0.0381954004248033,0.0504112760855881,0.196,0.169,1,"Control","Eif2b4"
"Tacstd2",0.0382406599148139,0.050106098138102,0.225,0.192,1,"Control","Tacstd2"
"Thap11",0.0384141060808739,0.0505007965369504,0.274,0.235,1,"Control","Thap11"
"Rbm26",0.0386067956942593,0.0501215048802341,0.297,0.258,1,"Control","Rbm26"
"Smim19",0.0386635372772831,0.0554065797512646,0.309,0.271,1,"Control","Smim19"
"Pdcd11",0.038883500691678,0.0691272410682722,0.376,0.349,1,"Control","Pdcd11"
"Kdm5b",0.0391631484347635,0.0543618485296259,0.198,0.168,1,"Control","Kdm5b"
"Dcaf7",0.039305356923316,0.055971649078247,0.292,0.26,1,"Control","Dcaf7"
"Cd300a",0.0400421855611056,0.0506097250360929,0.16,0.135,1,"Control","Cd300a"
"Rnf216",0.0401910360186072,0.0550983404081856,0.245,0.21,1,"Control","Rnf216"
"Pcif1",0.0407134638383243,0.05897580429951,0.395,0.364,1,"Control","Pcif1"
"Rexo1",0.0408680746570763,0.0506876131101102,0.242,0.214,1,"Control","Rexo1"
"Ppp4r2",0.0411649244595871,0.0553193109021443,0.287,0.255,1,"Control","Ppp4r2"
"Rab22a",0.0414537130899189,0.0604758173790546,0.196,0.173,1,"Control","Rab22a"
"Epb41",0.041951063947891,0.0509216160485222,0.235,0.202,1,"Control","Epb41"
"Caap1",0.0425435469312579,0.0516773289406184,0.172,0.148,1,"Control","Caap1"
"Srsf9",0.0428706897227407,0.0568727520175207,0.499,0.467,1,"Control","Srsf9"
"Wdr45b",0.0431953128958929,0.0552524346737928,0.301,0.267,1,"Control","Wdr45b"
"Mcm3",0.0434458787923255,0.0581310059014428,0.537,0.504,1,"Control","Mcm3"
"Mpv17",0.0440545713292103,0.0567956010592622,0.279,0.249,1,"Control","Mpv17"
"Cpne3",0.0451077163659252,0.0553063055149416,0.385,0.352,1,"Control","Cpne3"
"Irf2bp2",0.0460712825167383,0.0510977592928501,0.373,0.333,1,"Control","Irf2bp2"
"Rit1",0.0460821307666115,0.0534127109418044,0.227,0.2,1,"Control","Rit1"
"Pak2",0.0461382797321845,0.0629290189370163,0.467,0.44,1,"Control","Pak2"
"Maged1",0.0463263780162588,0.0529283399414975,0.154,0.13,1,"Control","Maged1"
"Cdkn1a",0.0477780446681208,0.0601853029177702,0.289,0.252,1,"Control","Cdkn1a"
"Zfp871",0.0486243545179897,0.065765397115491,0.381,0.353,1,"Control","Zfp871"
"Pds5a",0.0487793430288596,0.0588045451838745,0.419,0.386,1,"Control","Pds5a"
"Actb",1.12696597464379e-146,0.899238020583337,1,0.999,1.22906909194652e-142,"EPO_responsive","Actb"
"Cbx3",2.91825313707492e-99,0.701670748599632,0.994,0.889,3.18264687129391e-95,"EPO_responsive","Cbx3"
"Supt16",2.61634889561366e-80,0.767066590111952,0.906,0.568,2.85339010555626e-76,"EPO_responsive","Supt16"
"Tubb5",3.85402633295352e-79,0.681064612237104,0.997,0.971,4.20320111871911e-75,"EPO_responsive","Tubb5"
"Ptma",8.2818459497452e-58,0.316345506469591,1,1,9.03218119279211e-54,"EPO_responsive","Ptma"
"Kdelr2",2.36397752647933e-52,0.627840069636135,0.815,0.465,2.57815389037835e-48,"EPO_responsive","Kdelr2"
"Ndufa4",6.45152902477525e-49,0.38850704809192,1,0.985,7.03603755441989e-45,"EPO_responsive","Ndufa4"
"Srsf2",1.57629543102268e-48,0.428690672628248,0.982,0.924,1.71910779707334e-44,"EPO_responsive","Srsf2"
"Abhd2",2.35461074258577e-48,0.684080588854224,0.739,0.326,2.56793847586404e-44,"EPO_responsive","Abhd2"
"Notch2",2.12019298460783e-46,0.579475939202742,0.809,0.381,2.3122824690133e-42,"EPO_responsive","Notch2"
"Slc39a1",9.21200897812277e-45,0.574019672351887,0.803,0.411,1.00466169915407e-40,"EPO_responsive","Slc39a1"
"Srrm2",3.99375940020463e-40,0.415759687903777,0.973,0.903,4.35559400186317e-36,"EPO_responsive","Srrm2"
"mt-Nd1",8.54273655431482e-40,0.24917134059869,1,1,9.31670848613574e-36,"EPO_responsive","mt-Nd1"
"Pfas",8.16158316304432e-38,0.569122369078064,0.67,0.356,8.90102259761613e-34,"EPO_responsive","Pfas"
"Nop10",3.60818262878668e-37,0.327054102831235,1,0.971,3.93508397495475e-33,"EPO_responsive","Nop10"
"Ranbp1",3.36137359366087e-33,0.409141411081919,0.967,0.873,3.66591404124654e-29,"EPO_responsive","Ranbp1"
"Erdr1",1.18200300837475e-32,0.594826430795664,0.709,0.437,1.2890924809335e-28,"EPO_responsive","Erdr1"
"Fhl3",1.48137605284792e-32,0.500655345670431,0.567,0.217,1.61558872323594e-28,"EPO_responsive","Fhl3"
"Wtap",1.54123079533896e-32,0.508708359460827,0.788,0.539,1.68086630539667e-28,"EPO_responsive","Wtap"
"Clasp2",5.90559091378741e-31,0.487311909082616,0.497,0.17,6.44063745057655e-27,"EPO_responsive","Clasp2"
"Insig1",6.38030343640779e-31,0.486376929317709,0.788,0.481,6.95835892774634e-27,"EPO_responsive","Insig1"
"H2afz",2.95661030786674e-30,0.352833793799665,1,0.988,3.22447920175947e-26,"EPO_responsive","H2afz"
"Stmn1",4.3887488262133e-30,0.390167855291522,0.985,0.929,4.78636946986822e-26,"EPO_responsive","Stmn1"
"Dctpp1",8.17980294914241e-28,0.389169437975188,0.924,0.746,8.92089309633471e-24,"EPO_responsive","Dctpp1"
"Mcmbp",3.16086284679313e-27,0.456016482808453,0.691,0.402,3.44723702071259e-23,"EPO_responsive","Mcmbp"
"Gnb1",5.82790419283254e-27,0.393715447416225,0.903,0.743,6.35591231270317e-23,"EPO_responsive","Gnb1"
"Hsf2",7.36907614087821e-27,0.44007842739137,0.379,0.118,8.03671443924178e-23,"EPO_responsive","Hsf2"
"Snrpd1",1.78848141136404e-26,0.405585617758975,0.912,0.802,1.95051782723362e-22,"EPO_responsive","Snrpd1"
"Cox7a2",1.97040811068527e-26,0.296206670409287,0.979,0.916,2.14892708551335e-22,"EPO_responsive","Cox7a2"
"Hmgb2",1.23220455237383e-25,0.426454389124808,0.967,0.851,1.3438422848189e-21,"EPO_responsive","Hmgb2"
"Paip1",1.54209668450985e-25,0.419908276605367,0.697,0.393,1.68181064412644e-21,"EPO_responsive","Paip1"
"Pan3",2.22369388674504e-25,0.436589848695453,0.727,0.451,2.42516055288414e-21,"EPO_responsive","Pan3"
"Snrpf",3.59670432005676e-25,0.302039053531923,0.982,0.937,3.9225657314539e-21,"EPO_responsive","Snrpf"
"Cox5a",3.67061695905266e-25,0.357063552059744,0.942,0.847,4.00317485554284e-21,"EPO_responsive","Cox5a"
"Cdk6",4.44930072685175e-25,0.492564874679869,0.818,0.619,4.85240737270452e-21,"EPO_responsive","Cdk6"
"Hmgn2",7.99764033209202e-25,0.336694629497821,0.979,0.929,8.72222654617955e-21,"EPO_responsive","Hmgn2"
"Sumo2",1.85598212875521e-24,0.228153205700723,1,0.979,2.02413410962043e-20,"EPO_responsive","Sumo2"
"Birc6",6.54466886964349e-24,0.430570110163148,0.694,0.449,7.13761586923319e-20,"EPO_responsive","Birc6"
"Wdr76",1.27911345412201e-23,0.44752732017205,0.564,0.307,1.39500113306547e-19,"EPO_responsive","Wdr76"
"Hmgb1",2.29353819164387e-23,0.300935376803307,0.994,0.985,2.5013327518068e-19,"EPO_responsive","Hmgb1"
"Marf1",2.00106577160266e-22,0.413810690010365,0.606,0.326,2.18236233050986e-18,"EPO_responsive","Marf1"
"Srsf3",4.43116172326617e-22,0.297289145989497,0.97,0.903,4.83262497539408e-18,"EPO_responsive","Srsf3"
"Kmt2d",4.63317823176373e-22,0.389197847310222,0.573,0.286,5.05294417956153e-18,"EPO_responsive","Kmt2d"
"Dut",1.03735576933655e-21,0.384031388383789,0.891,0.747,1.13134020203844e-17,"EPO_responsive","Dut"
"Atp5j",4.91952811120798e-20,0.22676784974162,0.991,0.952,5.36523735808342e-16,"EPO_responsive","Atp5j"
"Tacc1",6.48808355810396e-20,0.389657345700309,0.721,0.5,7.07590392846818e-16,"EPO_responsive","Tacc1"
"Ran",8.16944334528839e-20,0.258195025967039,0.982,0.939,8.90959491237152e-16,"EPO_responsive","Ran"
"Erh",1.26357874506377e-19,0.283012080111638,0.97,0.932,1.37805897936655e-15,"EPO_responsive","Erh"
"Timmdc1",2.80412721564292e-19,0.363888911547837,0.333,0.121,3.05818114138017e-15,"EPO_responsive","Timmdc1"
"mt-Atp6",3.33559753343099e-19,0.155290321129379,1,1,3.63780266995984e-15,"EPO_responsive","mt-Atp6"
"Zc3hav1",8.82954132023035e-19,0.381790412882569,0.618,0.379,9.62949776384322e-15,"EPO_responsive","Zc3hav1"
"Txn1",1.43450508640653e-18,0.223302344860766,0.991,0.963,1.56447124723496e-14,"EPO_responsive","Txn1"
"Tmem256",1.66499952269541e-18,0.269379978349373,0.97,0.92,1.81584847945162e-14,"EPO_responsive","Tmem256"
"Ggact",1.76827940645268e-18,0.373184523280298,0.358,0.145,1.92848552067729e-14,"EPO_responsive","Ggact"
"Cenpw",2.64888399185176e-18,0.380756021925975,0.63,0.41,2.88887288151353e-14,"EPO_responsive","Cenpw"
"Pam",2.83399830386758e-18,0.373137240661912,0.458,0.198,3.09075855019799e-14,"EPO_responsive","Pam"
"Rbm15",3.05230507431322e-18,0.371285109598611,0.482,0.243,3.328843914046e-14,"EPO_responsive","Rbm15"
"Set",4.51536076618055e-18,0.276083379938415,0.97,0.916,4.9244524515965e-14,"EPO_responsive","Set"
"Ssr1",8.93652979948806e-18,0.355422969418902,0.788,0.615,9.74617939932168e-14,"EPO_responsive","Ssr1"
"Fn3krp",1.29816337136635e-17,0.32297912787771,0.309,0.097,1.41577697281214e-13,"EPO_responsive","Fn3krp"
"Alkbh5",2.73408369749066e-17,0.356745418656303,0.648,0.426,2.98179168048331e-13,"EPO_responsive","Alkbh5"
"Cks1b",5.29211151058212e-17,0.356255739407219,0.779,0.592,5.77157681344086e-13,"EPO_responsive","Cks1b"
"Cmc2",6.77493646633461e-17,0.346399236963806,0.579,0.367,7.38874571018453e-13,"EPO_responsive","Cmc2"
"Ythdf2",1.70227714569527e-16,0.350017224491389,0.718,0.534,1.85650345509526e-12,"EPO_responsive","Ythdf2"
"Bmp2k",1.71558761957794e-16,0.343306470787733,0.397,0.184,1.8710198579117e-12,"EPO_responsive","Bmp2k"
"Cox8a",2.30065721250222e-16,0.199301480372487,0.997,0.986,2.50909675595493e-12,"EPO_responsive","Cox8a"
"Khsrp",2.50986533849765e-16,0.341615282070289,0.548,0.319,2.73725913816554e-12,"EPO_responsive","Khsrp"
"Mif",3.52866306480642e-16,0.251192858562894,0.973,0.919,3.84835993847789e-12,"EPO_responsive","Mif"
"Tuba1b",6.74727782075714e-16,0.26988744491354,0.97,0.924,7.35858119131774e-12,"EPO_responsive","Tuba1b"
"Tipin",8.9584710035807e-16,0.319721026021691,0.839,0.68,9.77010847650511e-12,"EPO_responsive","Tipin"
"Atp5g1",2.3212514009286e-15,0.2857116913079,0.945,0.889,2.53155677785273e-11,"EPO_responsive","Atp5g1"
"mt-Cytb",3.04925504752844e-15,0.165737584934049,1,0.998,3.32551755483452e-11,"EPO_responsive","mt-Cytb"
"Hint1",5.71516207659778e-15,0.209052981033282,0.991,0.964,6.23295576073753e-11,"EPO_responsive","Hint1"
"Rrm2",8.09304274588192e-15,0.415693334190745,0.461,0.275,8.82627241865882e-11,"EPO_responsive","Rrm2"
"Eif5a",1.04300627395726e-14,0.211224800221206,0.985,0.976,1.13750264237778e-10,"EPO_responsive","Eif5a"
"Cenph",1.61405558336139e-14,0.340022129876859,0.394,0.225,1.76028901921393e-10,"EPO_responsive","Cenph"
"Crip1",1.72705894511677e-14,0.257533796566582,0.955,0.877,1.88353048554435e-10,"EPO_responsive","Crip1"
"Tk1",1.76164262842304e-14,0.38213350350493,0.479,0.285,1.92124745055817e-10,"EPO_responsive","Tk1"
"Spc24",1.9217305142259e-14,0.372316947753091,0.521,0.333,2.09583929881477e-10,"EPO_responsive","Spc24"
"Rbm45",3.34759219893858e-14,0.302755913956667,0.327,0.124,3.65088405216242e-10,"EPO_responsive","Rbm45"
"Usmg5",4.05595702661296e-14,0.252688053917359,0.952,0.902,4.4234267332241e-10,"EPO_responsive","Usmg5"
"Lsm2",4.64650228426332e-14,0.308930874484327,0.797,0.657,5.06747539121757e-10,"EPO_responsive","Lsm2"
"Mtmr2",4.68158866057945e-14,0.305582350366717,0.361,0.178,5.10574059322794e-10,"EPO_responsive","Mtmr2"
"Slbp",6.56337613686343e-14,0.270369468071468,0.821,0.648,7.15801801486326e-10,"EPO_responsive","Slbp"
"Uqcr11",7.817340957073e-14,0.218494491508526,0.967,0.909,8.52559204778381e-10,"EPO_responsive","Uqcr11"
"mt-Co2",8.3346923654774e-14,0.134271776457772,1,0.999,9.08981549378965e-10,"EPO_responsive","mt-Co2"
"Nhp2l1",8.35610127526282e-14,0.272856545982773,0.906,0.816,9.11316405080163e-10,"EPO_responsive","Nhp2l1"
"Cox6c",1.2166983821592e-13,0.177542138998508,0.997,0.968,1.32693125558282e-09,"EPO_responsive","Cox6c"
"Siva1",2.20018178044354e-13,0.293640228134124,0.858,0.739,2.39951824975172e-09,"EPO_responsive","Siva1"
"Cycs",2.50110822653307e-13,0.295701014591389,0.855,0.746,2.72770863185696e-09,"EPO_responsive","Cycs"
"Tomm7",2.66135672795541e-13,0.206776625953048,0.97,0.938,2.90247564750817e-09,"EPO_responsive","Tomm7"
"Nme1",2.75374997798686e-13,0.268261482949329,0.909,0.818,3.00323972599247e-09,"EPO_responsive","Nme1"
"Mrpl42",2.76294539584348e-13,0.290487063522185,0.812,0.662,3.0132682487069e-09,"EPO_responsive","Mrpl42"
"Fkbp3",3.62638739278239e-13,0.256005347506506,0.873,0.742,3.95493809056848e-09,"EPO_responsive","Fkbp3"
"Dpysl2",6.62636360186093e-13,0.337665532651054,0.482,0.308,7.22671214418953e-09,"EPO_responsive","Dpysl2"
"Zscan26",7.84938404296704e-13,0.288814944555078,0.391,0.192,8.56053823725985e-09,"EPO_responsive","Zscan26"
"Fabp5",8.02326424778805e-13,0.319513710500142,0.555,0.382,8.75017198863764e-09,"EPO_responsive","Fabp5"
"Skp1a",1.07845727793818e-12,0.276202911279245,0.815,0.7,1.17616550731937e-08,"EPO_responsive","Skp1a"
"Pbk",1.45232156139418e-12,0.325903183599607,0.424,0.243,1.58390189485649e-08,"EPO_responsive","Pbk"
"Dnph1",2.47143493011511e-12,0.324501675477267,0.53,0.378,2.69534693478354e-08,"EPO_responsive","Dnph1"
"Nhp2",3.11766286191957e-12,0.274066333982364,0.861,0.747,3.40012311720948e-08,"EPO_responsive","Nhp2"
"Acot2",3.51854839917604e-12,0.310937527802059,0.364,0.173,3.83732888414139e-08,"EPO_responsive","Acot2"
"Ptges3",4.30082663677187e-12,0.266533696174054,0.885,0.791,4.6904815300634e-08,"EPO_responsive","Ptges3"
"Myef2",4.46854089069305e-12,0.287351644125621,0.385,0.217,4.87339069538984e-08,"EPO_responsive","Myef2"
"Rhoa",5.92371073762501e-12,0.275924184641097,0.864,0.799,6.46039893045384e-08,"EPO_responsive","Rhoa"
"Ttyh2",6.96118969578712e-12,0.194576231677877,0.145,0.037,7.59187348222543e-08,"EPO_responsive","Ttyh2"
"Ppia",7.29589629696352e-12,0.129610180160664,1,1,7.95690450146841e-08,"EPO_responsive","Ppia"
"Snrpe",8.74568076584003e-12,0.214633444916362,0.964,0.938,9.53803944322514e-08,"EPO_responsive","Snrpe"
"Ccdc34",8.85397988543191e-12,0.302905382021014,0.558,0.373,9.65615046305204e-08,"EPO_responsive","Ccdc34"
"Dctn4",9.8040878501909e-12,0.287144779241066,0.452,0.262,1.06923382094182e-07,"EPO_responsive","Dctn4"
"Hyou1",1.02850752574653e-11,0.272006151059659,0.261,0.113,1.12169030757917e-07,"EPO_responsive","Hyou1"
"Myh9",1.58001847058671e-11,0.291594355428643,0.782,0.67,1.72316814402187e-07,"EPO_responsive","Myh9"
"Spry2",1.95887908286872e-11,0.279060280996261,0.279,0.12,2.13635352777662e-07,"EPO_responsive","Spry2"
"Lsm3",1.99724231417988e-11,0.245127461767897,0.876,0.769,2.17819246784458e-07,"EPO_responsive","Lsm3"
"Prim2",2.10546545195278e-11,0.268068922873494,0.339,0.191,2.2962206218997e-07,"EPO_responsive","Prim2"
"Atp5e",2.24548046402498e-11,0.173993585370836,0.985,0.973,2.44892099406564e-07,"EPO_responsive","Atp5e"
"Cenpm",2.48738717437544e-11,0.296426513246526,0.473,0.305,2.71274445237385e-07,"EPO_responsive","Cenpm"
"Dtymk",2.64228508701651e-11,0.275169319349885,0.803,0.678,2.88167611590021e-07,"EPO_responsive","Dtymk"
"Snrpd2",6.37218263628698e-11,0.223904253995192,0.93,0.866,6.94950238313459e-07,"EPO_responsive","Snrpd2"
"Anapc15",7.37472292561067e-11,0.296942956852839,0.397,0.257,8.042872822671e-07,"EPO_responsive","Anapc15"
"Prdx1",1.08964250818673e-10,0.195648360422168,0.964,0.919,1.18836411942845e-06,"EPO_responsive","Prdx1"
"Syce2",1.14950342549292e-10,0.258512644243615,0.727,0.579,1.25364843584258e-06,"EPO_responsive","Syce2"
"Otub1",1.2768637668163e-10,0.28833452085916,0.503,0.341,1.39254762408986e-06,"EPO_responsive","Otub1"
"Atp5k",1.33607355662582e-10,0.232939904188994,0.924,0.879,1.45712182085612e-06,"EPO_responsive","Atp5k"
"Rad51ap1",1.46485245963917e-10,0.28041491883236,0.394,0.245,1.59756809248248e-06,"EPO_responsive","Rad51ap1"
"mt-Co3",2.97511092365378e-10,0.109239101024613,1,1,3.24465597333681e-06,"EPO_responsive","mt-Co3"
"Ppm1g",4.31825897409884e-10,0.271958599945032,0.718,0.588,4.7094932371522e-06,"EPO_responsive","Ppm1g"
"Ric1",4.47399917293372e-10,0.253151133576203,0.242,0.099,4.87934349800152e-06,"EPO_responsive","Ric1"
"Ndufa2",4.57333219156075e-10,0.208449676550131,0.955,0.92,4.98767608811615e-06,"EPO_responsive","Ndufa2"
"Nfia",5.69999735212449e-10,0.28039530062706,0.255,0.119,6.21641711222697e-06,"EPO_responsive","Nfia"
"Hnrnpa1",6.31053320079263e-10,0.176882173733078,0.988,0.964,6.88226750878444e-06,"EPO_responsive","Hnrnpa1"
"Mrpl12",7.22330562144788e-10,0.260268447741556,0.761,0.631,7.87773711075106e-06,"EPO_responsive","Mrpl12"
"Shfm1",7.4827998315797e-10,0.157686472863944,0.985,0.967,8.16074149632082e-06,"EPO_responsive","Shfm1"
"U2af1",7.51660973116213e-10,0.252278439441992,0.858,0.78,8.19761457280542e-06,"EPO_responsive","U2af1"
"Tyms",9.09664147088747e-10,0.30240738181957,0.621,0.47,9.92079718814988e-06,"EPO_responsive","Tyms"
"Sema4b",1.04043528243802e-09,0.246344940711146,0.379,0.21,1.1346987190269e-05,"EPO_responsive","Sema4b"
"Pdap1",1.66949263921209e-09,0.238465540543552,0.812,0.704,1.82074867232471e-05,"EPO_responsive","Pdap1"
"Snrpg",1.78688268395246e-09,0.140032123877869,0.991,0.983,1.94877425511855e-05,"EPO_responsive","Snrpg"
"Nudc",1.94032565008496e-09,0.217444772539756,0.842,0.736,2.11611915398265e-05,"EPO_responsive","Nudc"
"Golt1b",2.01438816676042e-09,0.230842612796861,0.418,0.258,2.19689173466891e-05,"EPO_responsive","Golt1b"
"Gas2l3",2.30851880478669e-09,0.261899383440342,0.406,0.245,2.51767060850036e-05,"EPO_responsive","Gas2l3"
"Prrc2c",2.44965480779418e-09,0.225483470866705,0.824,0.713,2.67159353338033e-05,"EPO_responsive","Prrc2c"
"Lrrc8a",2.45066624044666e-09,0.22977586084236,0.397,0.223,2.67269660183113e-05,"EPO_responsive","Lrrc8a"
"Magoh",3.08149393813137e-09,0.242279299336125,0.745,0.625,3.36067728892608e-05,"EPO_responsive","Magoh"
"Cenpk",4.32311714187903e-09,0.276919918401522,0.345,0.227,4.71479155493327e-05,"EPO_responsive","Cenpk"
"Smc2",5.18863377099961e-09,0.283999469778488,0.597,0.45,5.65872399065218e-05,"EPO_responsive","Smc2"
"Tmem107",5.2038722347882e-09,0.246146862375257,0.324,0.202,5.67534305926001e-05,"EPO_responsive","Tmem107"
"Cit",5.5795348494964e-09,0.251401195877488,0.318,0.196,6.08504070686078e-05,"EPO_responsive","Cit"
"Ndufb7",5.70094549588618e-09,0.210544204698372,0.861,0.776,6.21745115781347e-05,"EPO_responsive","Ndufb7"
"Ube2n",5.94284633904079e-09,0.246052425728101,0.782,0.688,6.48126821735788e-05,"EPO_responsive","Ube2n"
"Agpat1",6.32139020631317e-09,0.21787430732767,0.345,0.18,6.89410815900514e-05,"EPO_responsive","Agpat1"
"Birc5",6.5504202619538e-09,0.311884369757173,0.467,0.302,7.14388833768681e-05,"EPO_responsive","Birc5"
"Zfp691",6.62993150932862e-09,0.192995076853363,0.182,0.068,7.2306033040738e-05,"EPO_responsive","Zfp691"
"Nudcd2",7.93171901043694e-09,0.262323331666912,0.57,0.442,8.65033275278253e-05,"EPO_responsive","Nudcd2"
"H3f3a",8.56784149030012e-09,0.117825586692563,1,0.997,9.34408792932131e-05,"EPO_responsive","H3f3a"
"Cdkn1b",1.13577443461091e-08,0.265374341130754,0.388,0.236,0.000123867559838666,"EPO_responsive","Cdkn1b"
"Srsf7",1.24533529754396e-08,0.216745122391184,0.861,0.782,0.000135816267550144,"EPO_responsive","Srsf7"
"Dek",1.30081351445145e-08,0.219860496315278,0.882,0.814,0.000141866721886075,"EPO_responsive","Dek"
"Ndufa5",1.68083704465136e-08,0.220953520713884,0.812,0.719,0.000183312088089677,"EPO_responsive","Ndufa5"
"Ndufab1",1.71927331198304e-08,0.241232178259868,0.815,0.756,0.00018750394740487,"EPO_responsive","Ndufab1"
"Ncoa3",1.92826764943053e-08,0.219617809066029,0.348,0.192,0.000210296869846893,"EPO_responsive","Ncoa3"
"Ppm1h",1.99364477762328e-08,0.254461691846719,0.388,0.234,0.000217426899447595,"EPO_responsive","Ppm1h"
"Kdm6b",2.32620071779416e-08,0.219172240089123,0.339,0.173,0.000253695450282631,"EPO_responsive","Kdm6b"
"Dtl",2.95347314241178e-08,0.244128930811949,0.636,0.486,0.000322105780911429,"EPO_responsive","Dtl"
"B4galt1",3.14289643867221e-08,0.232386542804881,0.367,0.233,0.000342764285601591,"EPO_responsive","B4galt1"
"Aunip",3.54878465739656e-08,0.249222235962699,0.27,0.171,0.000387030454735668,"EPO_responsive","Aunip"
"Sirt6",3.54958343434618e-08,0.204974976736282,0.261,0.123,0.000387117569349795,"EPO_responsive","Sirt6"
"Park7",3.64196134127899e-08,0.172934484485341,0.955,0.899,0.000397192303879887,"EPO_responsive","Park7"
"Hspe1",3.66040904142312e-08,0.178327735133104,0.964,0.927,0.000399204210057606,"EPO_responsive","Hspe1"
"Uqcc2",4.22908953560111e-08,0.225892101082908,0.809,0.703,0.000461224504752657,"EPO_responsive","Uqcc2"
"Smc4",5.04818713011501e-08,0.221402761597639,0.742,0.614,0.000550555288410343,"EPO_responsive","Smc4"
"Hist1h2ag",6.87325969870199e-08,0.161536098562973,0.124,0.054,0.000749597702740439,"EPO_responsive","Hist1h2ag"
"Nusap1",1.01912553551314e-07,0.285608862065395,0.367,0.23,0.00111145830903063,"EPO_responsive","Nusap1"
"Hprt",1.04139356671513e-07,0.207560730577209,0.803,0.691,0.00113574382385953,"EPO_responsive","Hprt"
"Neil3",1.15146523147915e-07,0.253998563669455,0.358,0.227,0.00125578798145116,"EPO_responsive","Neil3"
"Lsm6",1.31783276522197e-07,0.178861942908339,0.83,0.721,0.00143722841375108,"EPO_responsive","Lsm6"
"Nudt1",1.49363900522142e-07,0.233813206970464,0.315,0.215,0.00162896269909448,"EPO_responsive","Nudt1"
"Tex30",1.71836127800953e-07,0.222628213392242,0.415,0.289,0.0018740448097972,"EPO_responsive","Tex30"
"Fam49b",1.79047119196272e-07,0.242046970815276,0.536,0.417,0.00195268788195455,"EPO_responsive","Fam49b"
"Cdc45",1.81292561519572e-07,0.18462737914234,0.236,0.136,0.00197717667593245,"EPO_responsive","Cdc45"
"Eif2s2",2.1513279809344e-07,0.192860307486736,0.885,0.829,0.00234623829600706,"EPO_responsive","Eif2s2"
"Uqcr10",2.64611981163488e-07,0.170932419887569,0.924,0.881,0.002885858266569,"EPO_responsive","Uqcr10"
"Fam3c",2.78575927114226e-07,0.211526531410787,0.421,0.278,0.00303814906110775,"EPO_responsive","Fam3c"
"Psme1",2.84446437278935e-07,0.194291576231972,0.864,0.78,0.00310217284496407,"EPO_responsive","Psme1"
"Spc25",2.85337502159997e-07,0.23562842227252,0.385,0.267,0.00311189079855693,"EPO_responsive","Spc25"
"Fbxo46",2.85817169366914e-07,0.197913789204299,0.285,0.155,0.00311712204911556,"EPO_responsive","Fbxo46"
"Cdca8",2.90709747001294e-07,0.267765469234658,0.4,0.277,0.00317048050079612,"EPO_responsive","Cdca8"
"Hmgn1",2.94450171516994e-07,0.215921338891387,0.906,0.842,0.00321127357056433,"EPO_responsive","Hmgn1"
"Pfn1",2.9881008086973e-07,0.107294439872043,1,0.991,0.00325882274196527,"EPO_responsive","Pfn1"
"Pcnp",3.65662634386648e-07,0.203129091282555,0.67,0.551,0.00398791669062079,"EPO_responsive","Pcnp"
"Yme1l1",3.85943010802822e-07,0.196197640198289,0.573,0.424,0.00420909447581558,"EPO_responsive","Yme1l1"
"Pi4kb",3.94906590661709e-07,0.162891488512909,0.139,0.053,0.0043068512777566,"EPO_responsive","Pi4kb"
"Apitd1",4.12244284191448e-07,0.240316485359731,0.394,0.292,0.00449593616339193,"EPO_responsive","Apitd1"
"Atp5l",4.34697167416693e-07,0.131257582615434,0.991,0.977,0.00474080730784645,"EPO_responsive","Atp5l"
"Srm",4.54747789759381e-07,0.217899111391951,0.618,0.495,0.00495947939511581,"EPO_responsive","Srm"
"Bola2",4.76035400210895e-07,0.224158201802231,0.815,0.737,0.00519164207470002,"EPO_responsive","Bola2"
